Date,Open,Buy,Sell,Total
2007/04/23,0,7000,0,7000
2007/04/24,0,0,0,0
2007/04/25,0,0,0,0
2007/04/26,0,0,0,0
2007/04/27,0,3000,0,3000
2007/04/30,0,1000,0,1000
2007/05/01,0,0,0,0
2007/05/02,0,0,-12000,-12000
2007/05/03,0,12000,-1000,11000
2007/05/04,0,16000,0,16000
2007/05/07,0,5000,0,5000
2007/05/08,0,8000,-2000,6000
2007/05/09,0,0,-1000,-1000
2007/05/10,0,0,0,0
2007/05/11,0,0,-2000,-2000
2007/05/14,0,0,0,0
2007/05/15,0,0,-16000,-16000
2007/05/16,0,0,0,0
2007/05/17,0,0,-1000,-1000
2007/05/18,0,0,-2000,-2000
2007/05/21,0,0,-2000,-2000
2007/05/22,0,0,0,0
2007/05/23,0,0,0,0
2007/05/24,0,0,0,0
2007/05/25,0,0,0,0
2007/05/28,0,0,-3000,-3000
2007/05/29,0,0,-1000,-1000
2007/05/30,0,7000,0,7000
2007/05/31,0,0,0,0
2007/06/01,0,0,0,0
2007/06/04,0,0,0,0
2007/06/05,0,0,0,0
2007/06/06,0,0,0,0
2007/06/07,0,0,0,0
2007/06/08,0,0,-3000,-3000
2007/06/11,0,0,0,0
2007/06/12,0,4000,-8000,-4000
2007/06/13,0,0,-9000,-9000
2007/06/14,0,0,-3000,-3000
2007/06/15,0,40000,-5000,35000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,113000,-31000,82000
2007/06/21,0,52000,-53000,-1000
2007/06/22,0,5000,0,5000
2007/06/25,0,29000,-16000,13000
2007/06/26,0,10000,0,10000
2007/06/27,0,12000,-32000,-20000
2007/06/28,0,4000,0,4000
2007/06/29,0,130000,-2000,128000
2007/07/02,0,37000,-29000,8000
2007/07/03,0,13000,0,13000
2007/07/04,0,6000,-30000,-24000
2007/07/05,0,2000,0,2000
2007/07/06,0,22000,-15000,7000
2007/07/09,0,51000,0,51000
2007/07/10,0,1000,0,1000
